{'num': 1, 'origin_lang': '&', 'pronun_list': '앤드'},
{'num': 15168, 'origin_lang': 'footwear', 'pronun_list': '풋웨어'},
{'num': 15169, 'origin_lang': 'footwork', 'pronun_list': '풋워크'},
{'num': 15170, 'origin_lang': 'footwork', 'pronun_list': '풋웍'},
{'num': 15171, 'origin_lang': 'fop', 'pronun_list': '폽'},
{'num': 15172, 'origin_lang': 'for', 'pronun_list': '포'},
{'num': 15173, 'origin_lang': 'forage', 'pronun_list': '포리지'},
{'num': 15174, 'origin_lang': 'foraging', 'pronun_list': '포리징'},
{'num': 15175, 'origin_lang': 'forbidden', 'pronun_list': '포비든'},
{'num': 15176, 'origin_lang': 'force', 'pronun_list': '포스'},
{'num': 15177, 'origin_lang': 'force', 'pronun_list': '퍼스'},
{'num': 15178, 'origin_lang': 'fore', 'pronun_list': '포'},
{'num': 15179, 'origin_lang': 'fore', 'pronun_list': '포어'},
{'num': 15180, 'origin_lang': 'forearm', 'pronun_list': '포암'},
{'num': 15181, 'origin_lang': 'forecaddie', 'pronun_list': '포캐디'},
{'num': 15182, 'origin_lang': 'forecast', 'pronun_list': '포캐스트'},
{'num': 15183, 'origin_lang': 'foreclosure', 'pronun_list': '포클로저'},
{'num': 15184, 'origin_lang': 'foreground', 'pronun_list': '포그라운드'},
{'num': 15185, 'origin_lang': 'foreground', 'pronun_list': '포어그라운드'},
{'num': 15186, 'origin_lang': 'foregrounding', 'pronun_list': '포어그라운딩'},
{'num': 15187, 'origin_lang': 'forehand', 'pronun_list': '포핸드'},
{'num': 15188, 'origin_lang': 'forehand', 'pronun_list': '포어핸드'},
{'num': 15189, 'origin_lang': 'foreign', 'pronun_list': '포린'},
{'num': 15190, 'origin_lang': 'forensic', 'pronun_list': '포렌식'},
{'num': 15191, 'origin_lang': 'foreshortening', 'pronun_list': '포어쇼트닝'},
{'num': 15192, 'origin_lang': 'forex', 'pronun_list': '포렉스'},
{'num': 15193, 'origin_lang': 'forfaiting', 'pronun_list': '포페이팅'},
{'num': 15194, 'origin_lang': 'forfeit', 'pronun_list': '포페이트'},
{'num': 15195, 'origin_lang': 'forging', 'pronun_list': '포징'},
{'num': 15196, 'origin_lang': 'forint', 'pronun_list': '포린트'},
{'num': 15197, 'origin_lang': 'fork', 'pronun_list': '포크'},
{'num': 15198, 'origin_lang': 'forklift', 'pronun_list': '포크리프트'},
{'num': 15199, 'origin_lang': 'form', 'pronun_list': '폼'},
{'num': 15200, 'origin_lang': 'formal', 'pronun_list': '포멀'},
{'num': 15201, 'origin_lang': 'formaldehyde', 'pronun_list': '포름알데하이드'},
{'num': 15202, 'origin_lang': 'formaldehyde', 'pronun_list': '포름알데히드'},
{'num': 15203, 'origin_lang': 'formaldehyde', 'pronun_list': '폼알데하이드'},
{'num': 15204, 'origin_lang': 'formalism', 'pronun_list': '포말리즘'},
{'num': 15205, 'origin_lang': 'formalism', 'pronun_list': '포멀리즘'},
{'num': 15206, 'origin_lang': 'formant', 'pronun_list': '포먼트'},
{'num': 15207, 'origin_lang': 'formant', 'pronun_list': '포르만트'},
{'num': 15208, 'origin_lang': 'format', 'pronun_list': '포맷'},
{'num': 15209, 'origin_lang': 'format', 'pronun_list': '포매트'},
{'num': 15210, 'origin_lang': 'formating', 'pronun_list': '포매팅'},
{'num': 15211, 'origin_lang': 'formation', 'pronun_list': '포메이션'},
{'num': 15212, 'origin_lang': 'formatter', 'pronun_list': '포매터'},
{'num': 15213, 'origin_lang': 'formatting', 'pronun_list': '포매팅'},
{'num': 15214, 'origin_lang': 'formed', 'pronun_list': '폼드'},
{'num': 15215, 'origin_lang': 'former', 'pronun_list': '포머'},
{'num': 15216, 'origin_lang': 'formetanate', 'pronun_list': '포메탄에이트'},
{'num': 15217, 'origin_lang': 'formite', 'pronun_list': '포마이트'},
{'num': 15218, 'origin_lang': 'formononetin', 'pronun_list': '포모노네틴'},
{'num': 15219, 'origin_lang': 'formoterol', 'pronun_list': '폴모테롤'},
{'num': 15220, 'origin_lang': 'formothion', 'pronun_list': '포르모티온'},
{'num': 15221, 'origin_lang': 'formula', 'pronun_list': '포뮬러'},
{'num': 15222, 'origin_lang': 'formular', 'pronun_list': '포뮬라'},
{'num': 15223, 'origin_lang': 'formwork', 'pronun_list': '폼워크'},
{'num': 15224, 'origin_lang': 'formyl', 'pronun_list': '포르밀'},
{'num': 15225, 'origin_lang': 'formylkynurenine', 'pronun_list': '포르밀키뉴레닌'},
{'num': 15226, 'origin_lang': 'formylmethionine', 'pronun_list': '포르밀메티오닌'},
{'num': 15227, 'origin_lang': 'formylmethionyl', 'pronun_list': '포르밀메티오닐'},
{'num': 15228, 'origin_lang': 'fortune', 'pronun_list': '포춘'},
{'num': 15229, 'origin_lang': 'forty', 'pronun_list': '포티'},
{'num': 15230, 'origin_lang': 'forum', 'pronun_list': '포럼'},
{'num': 15231, 'origin_lang': 'forward', 'pronun_list': '포워드'},
{'num': 15232, 'origin_lang': 'forwarder', 'pronun_list': '포워더'},
{'num': 15233, 'origin_lang': 'forwarders', 'pronun_list': '포워더스'},
{'num': 15234, 'origin_lang': 'forwarding', 'pronun_list': '포워딩'},
{'num': 15235, 'origin_lang': 'fosaprepitant', 'pronun_list': '포사프레피탄트'},
{'num': 15236, 'origin_lang': 'fosazepam', 'pronun_list': '포사제팜'},
{'num': 15237, 'origin_lang': 'fosbury', 'pronun_list': '포스베리'},
{'num': 15238, 'origin_lang': 'fosphenytoin', 'pronun_list': '포스페니토인'},
{'num': 15239, 'origin_lang': 'fospropofol', 'pronun_list': '포스프로포폴'},
{'num': 15240, 'origin_lang': 'fosteriana', 'pronun_list': '포스테리아나'},
{'num': 15241, 'origin_lang': 'fosthiazate', 'pronun_list': '포스티아제이트'},
{'num': 15242, 'origin_lang': 'fosthiethan', 'pronun_list': '포스티에탄'},
{'num': 15243, 'origin_lang': 'foul', 'pronun_list': '파울'},
{'num': 15244, 'origin_lang': 'foulard', 'pronun_list': '풀라드'},
{'num': 15245, 'origin_lang': 'fouled', 'pronun_list': '파울드'},
{'num': 15246, 'origin_lang': 'fouling', 'pronun_list': '폴링'},
{'num': 15247, 'origin_lang': 'fouling', 'pronun_list': '파울링'},
{'num': 15248, 'origin_lang': 'found', 'pronun_list': '파운드'},
{'num': 15249, 'origin_lang': 'foundation', 'pronun_list': '파운데이션'},
{'num': 15250, 'origin_lang': 'foundry', 'pronun_list': '파운드리'},
{'num': 15251, 'origin_lang': 'fountain', 'pronun_list': '파운틴'},
{'num': 15252, 'origin_lang': 'four', 'pronun_list': '포'},
{'num': 15253, 'origin_lang': 'four', 'pronun_list': '포에'},
{'num': 15254, 'origin_lang': 'fourble', 'pronun_list': '포블'},
{'num': 15255, 'origin_lang': 'fours', 'pronun_list': '포스'},
{'num': 15256, 'origin_lang': 'foursome', 'pronun_list': '포섬'},
{'num': 15257, 'origin_lang': 'fourteen', 'pronun_list': '포틴'},
{'num': 15258, 'origin_lang': 'fourth', 'pronun_list': '포스'},
{'num': 15259, 'origin_lang': 'fourths', 'pronun_list': '포스'},
{'num': 15260, 'origin_lang': 'foward', 'pronun_list': '포워드'},
{'num': 15261, 'origin_lang': 'fowl', 'pronun_list': '파울'},
{'num': 15262, 'origin_lang': 'fox', 'pronun_list': '폭스'},
{'num': 15263, 'origin_lang': 'foxy', 'pronun_list': '폭시'},
{'num': 15264, 'origin_lang': 'foyer', 'pronun_list': '포이어'},
{'num': 15265, 'origin_lang': 'foyer', 'pronun_list': '포이에'},
{'num': 15266, 'origin_lang': 'fractal', 'pronun_list': '프랙탈'},
{'num': 15267, 'origin_lang': 'fractal', 'pronun_list': '프랙털'},
{'num': 15268, 'origin_lang': 'fraction', 'pronun_list': '프랙션'},
{'num': 15269, 'origin_lang': 'fractional', 'pronun_list': '프랙셔널'},
{'num': 15270, 'origin_lang': 'fractional', 'pronun_list': '프렉셔널'},
{'num': 15271, 'origin_lang': 'fractography', 'pronun_list': '프랙토그래피'},
{'num': 15272, 'origin_lang': 'fractometer', 'pronun_list': '프랙토메터'},
{'num': 15273, 'origin_lang': 'fradiomycin', 'pronun_list': '프라디오마이신'},
{'num': 15274, 'origin_lang': 'frag', 'pronun_list': '프랙'},
{'num': 15275, 'origin_lang': 'fragment', 'pronun_list': '프래그먼트'},
{'num': 15276, 'origin_lang': 'fragmentation', 'pronun_list': '프래그먼테이션'},
{'num': 15277, 'origin_lang': 'fraise', 'pronun_list': '프레이즈'},
{'num': 15278, 'origin_lang': 'frame', 'pronun_list': '프레임'},
{'num': 15279, 'origin_lang': 'frame', 'pronun_list': '프라임'},
{'num': 15280, 'origin_lang': 'framed', 'pronun_list': '프래임드'},
{'num': 15281, 'origin_lang': 'framed', 'pronun_list': '프레임드'},
{'num': 15282, 'origin_lang': 'framer', 'pronun_list': '프레이머'},
{'num': 15283, 'origin_lang': 'framework', 'pronun_list': '프레임워크'},
{'num': 15284, 'origin_lang': 'framing', 'pronun_list': '프레이밍'},
{'num': 15285, 'origin_lang': 'franchise', 'pronun_list': '프랜차이즈'},
{'num': 15286, 'origin_lang': 'francium', 'pronun_list': '프랑슘'},
{'num': 15287, 'origin_lang': 'frank', 'pronun_list': '프랑크'},
{'num': 15288, 'origin_lang': 'frankenstiener', 'pronun_list': '프랑켄스타이너'},
{'num': 15289, 'origin_lang': 'franker', 'pronun_list': '프랭커'},
{'num': 15290, 'origin_lang': 'franklinite', 'pronun_list': '프랭클리나이트'},
{'num': 15291, 'origin_lang': 'free', 'pronun_list': '프리'},
{'num': 15292, 'origin_lang': 'freeconomics', 'pronun_list': '프리코노믹스'},
{'num': 15293, 'origin_lang': 'freedom', 'pronun_list': '프리덤'},
{'num': 15294, 'origin_lang': 'freehand', 'pronun_list': '프리핸드'},
{'num': 15295, 'origin_lang': 'freelance', 'pronun_list': '프리랜스'},
{'num': 15296, 'origin_lang': 'freelancer', 'pronun_list': '프리랜서'},
{'num': 15297, 'origin_lang': 'freemartin', 'pronun_list': '프리마틴'},
{'num': 15298, 'origin_lang': 'freemasonry', 'pronun_list': '프리메이슨리'},
{'num': 15299, 'origin_lang': 'freesia', 'pronun_list': '프리지아'},
{'num': 15300, 'origin_lang': 'freesia', 'pronun_list': '프리지어'},
{'num': 15301, 'origin_lang': 'freesia', 'pronun_list': '후리지아'},
{'num': 15302, 'origin_lang': 'freestyle', 'pronun_list': '프리스타일'},
{'num': 15303, 'origin_lang': 'freestyle', 'pronun_list': '프리스탈'},
{'num': 15304, 'origin_lang': 'freeware', 'pronun_list': '프리웨어'},
{'num': 15305, 'origin_lang': 'freeway', 'pronun_list': '프리웨이'},
{'num': 15306, 'origin_lang': 'freeze', 'pronun_list': '프리즈'},
{'num': 15307, 'origin_lang': 'freezed', 'pronun_list': '프리즈드'},
{'num': 15308, 'origin_lang': 'freezer', 'pronun_list': '프리저'},
{'num': 15309, 'origin_lang': 'freight', 'pronun_list': '프레이트'},
{'num': 15310, 'origin_lang': 'freighter', 'pronun_list': '프레이터'},
{'num': 15311, 'origin_lang': 'frequency', 'pronun_list': '프리퀀시'},
{'num': 15312, 'origin_lang': 'fresh', 'pronun_list': '프레쉬'},
{'num': 15313, 'origin_lang': 'fresh', 'pronun_list': '프레시'},
{'num': 15314, 'origin_lang': 'fresh', 'pronun_list': '후레쉬'},
{'num': 15315, 'origin_lang': 'fret', 'pronun_list': '프렛'},
{'num': 15316, 'origin_lang': 'fret', 'pronun_list': '플렛'},
{'num': 15317, 'origin_lang': 'fretless', 'pronun_list': '프렛리스'},
{'num': 15318, 'origin_lang': 'fretting', 'pronun_list': '프레팅'},
{'num': 15319, 'origin_lang': 'freyssinet', 'pronun_list': '프레시네'},
{'num': 15320, 'origin_lang': 'friction', 'pronun_list': '프릭션'},
{'num': 15321, 'origin_lang': 'fried', 'pronun_list': '프라이드'},
{'num': 15322, 'origin_lang': 'fried', 'pronun_list': '후라이드'},
{'num': 15323, 'origin_lang': 'friendly', 'pronun_list': '프렌들리'},
{'num': 15324, 'origin_lang': 'friendship', 'pronun_list': '프렌드쉽'},
{'num': 15325, 'origin_lang': 'friendship', 'pronun_list': '프렌드십'},
{'num': 15326, 'origin_lang': 'frienemy', 'pronun_list': '프레너미'},
{'num': 15327, 'origin_lang': 'frieze', 'pronun_list': '프리즈'},
{'num': 15328, 'origin_lang': 'friezing', 'pronun_list': '프리징'},
{'num': 15329, 'origin_lang': 'frigate', 'pronun_list': '프리깃'},
{'num': 15330, 'origin_lang': 'frigid', 'pronun_list': '프리지드'},
{'num': 15331, 'origin_lang': 'frill', 'pronun_list': '프릴'},
{'num': 15332, 'origin_lang': 'frilled', 'pronun_list': '프릴드'},
{'num': 15333, 'origin_lang': 'frills', 'pronun_list': '프릴'},
{'num': 15334, 'origin_lang': 'fringe', 'pronun_list': '프린지'},
{'num': 15335, 'origin_lang': 'fringed', 'pronun_list': '프린지드'},
{'num': 15336, 'origin_lang': 'fringeware', 'pronun_list': '프린지웨어'},
{'num': 15337, 'origin_lang': 'fringing', 'pronun_list': '프린징'},
{'num': 15338, 'origin_lang': 'frisbee', 'pronun_list': '프리스비'},
{'num': 15339, 'origin_lang': 'frise', 'pronun_list': '프리제'},
{'num': 15340, 'origin_lang': 'fritter', 'pronun_list': '프리터'},
{'num': 15341, 'origin_lang': 'frizz', 'pronun_list': '프리즈'},
{'num': 15342, 'origin_lang': 'frizzy', 'pronun_list': '프리지'},
{'num': 15343, 'origin_lang': 'frock', 'pronun_list': '프록'},
{'num': 15344, 'origin_lang': 'frock', 'pronun_list': '플록'},
{'num': 15345, 'origin_lang': 'frog', 'pronun_list': '프로그'},
{'num': 15346, 'origin_lang': 'frogging', 'pronun_list': '프로깅'},
{'num': 15347, 'origin_lang': 'frogman', 'pronun_list': '프로그맨'},
{'num': 15348, 'origin_lang': 'from', 'pronun_list': '프롬'},
{'num': 15349, 'origin_lang': 'fron', 'pronun_list': '프론'},
{'num': 15350, 'origin_lang': 'front', 'pronun_list': '프런트'},
{'num': 15351, 'origin_lang': 'front', 'pronun_list': '프론트'},
{'num': 15352, 'origin_lang': 'frontage', 'pronun_list': '프런티지'},
{'num': 15353, 'origin_lang': 'fronted', 'pronun_list': '프런티드'},
{'num': 15354, 'origin_lang': 'frontier', 'pronun_list': '프런티어'},
{'num': 15355, 'origin_lang': 'fronting', 'pronun_list': '프런팅'},
{'num': 15356, 'origin_lang': 'frontlet', 'pronun_list': '프런틀릿'},
{'num': 15357, 'origin_lang': 'frost', 'pronun_list': '프로스트'},
{'num': 15358, 'origin_lang': 'frosting', 'pronun_list': '프로스팅'},
{'num': 15359, 'origin_lang': 'frovatriptan', 'pronun_list': '프로바트립탄'},
{'num': 15360, 'origin_lang': 'frozen', 'pronun_list': '프로즌'},
{'num': 15361, 'origin_lang': 'fructan', 'pronun_list': '프럭탄'},
{'num': 15362, 'origin_lang': 'fructokinase', 'pronun_list': '프룩토키나아제'},
{'num': 15363, 'origin_lang': 'fructose', 'pronun_list': '프럭토스'},
{'num': 15364, 'origin_lang': 'fructose', 'pronun_list': '프록토오스'},
{'num': 15365, 'origin_lang': 'fructose', 'pronun_list': '프룩토오스'},
{'num': 15366, 'origin_lang': 'fruit', 'pronun_list': '프루트'},
{'num': 15367, 'origin_lang': 'fruit', 'pronun_list': '후르츠'},
{'num': 15368, 'origin_lang': 'frullet', 'pronun_list': '프루릿'},
{'num': 15369, 'origin_lang': 'frummenty', 'pronun_list': '프루멘티'},
{'num': 15370, 'origin_lang': 'frustration', 'pronun_list': '프로스트레이션'},
{'num': 15371, 'origin_lang': 'fry', 'pronun_list': '프라이'},
{'num': 15372, 'origin_lang': 'fry', 'pronun_list': '후라이'},
{'num': 15373, 'origin_lang': 'fryer', 'pronun_list': '프라이어'},
{'num': 15374, 'origin_lang': 'fryer', 'pronun_list': '후라이어'},
{'num': 15375, 'origin_lang': 'frying', 'pronun_list': '프라잉'},
{'num': 15376, 'origin_lang': 'frypan', 'pronun_list': '프라이팬'},
{'num': 15377, 'origin_lang': 'frypan', 'pronun_list': '후라이판'},
{'num': 15378, 'origin_lang': 'frypan', 'pronun_list': '후라이팬'},
{'num': 15379, 'origin_lang': 'fuchsia', 'pronun_list': '푸크시아'},
{'num': 15380, 'origin_lang': 'fuchsine', 'pronun_list': '푹신'},
{'num': 15381, 'origin_lang': 'fucose', 'pronun_list': '푸코오스'},
{'num': 15382, 'origin_lang': 'fucoxanthine', 'pronun_list': '푸코산틴'},
{'num': 15383, 'origin_lang': 'fugacity', 'pronun_list': '퓨가시티'},
{'num': 15384, 'origin_lang': 'fugal', 'pronun_list': '퓨걸'},
{'num': 15385, 'origin_lang': 'fujithion', 'pronun_list': '푸지티온'},
{'num': 15386, 'origin_lang': 'fulcrum', 'pronun_list': '풀크럼'},
{'num': 15387, 'origin_lang': 'full', 'pronun_list': '풀'},
{'num': 15388, 'origin_lang': 'fullback', 'pronun_list': '풀백'},
{'num': 15389, 'origin_lang': 'fulled', 'pronun_list': '풀드'},
{'num': 15390, 'origin_lang': 'fuller', 'pronun_list': '풀러'},
{'num': 15391, 'origin_lang': 'fullerene', 'pronun_list': '풀러렌'},
{'num': 15392, 'origin_lang': 'fullface', 'pronun_list': '풀페이스'},
{'num': 15393, 'origin_lang': 'fullness', 'pronun_list': '풀니스'},
{'num': 15394, 'origin_lang': 'fullrange', 'pronun_list': '풀레인지'},
{'num': 15395, 'origin_lang': 'fully', 'pronun_list': '풀리'},
{'num': 15396, 'origin_lang': 'fumagillin', 'pronun_list': '푸마질린'},
{'num': 15397, 'origin_lang': 'fumarase', 'pronun_list': '푸마라아제'},
{'num': 15398, 'origin_lang': 'fumble', 'pronun_list': '펌블'},
{'num': 15399, 'origin_lang': 'fume', 'pronun_list': '퓸'},
{'num': 15400, 'origin_lang': 'fumigation', 'pronun_list': '퓨미게이션'},
{'num': 15401, 'origin_lang': 'fumonisin', 'pronun_list': '후모니신'},
{'num': 15402, 'origin_lang': 'fun', 'pronun_list': '펀'},
{'num': 15403, 'origin_lang': 'funalyst', 'pronun_list': '퍼널리스트'},
{'num': 15404, 'origin_lang': 'function', 'pronun_list': '펑션'},
{'num': 15405, 'origin_lang': 'functional', 'pronun_list': '펑셔널'},
{'num': 15406, 'origin_lang': 'functor', 'pronun_list': '펑터'},
{'num': 15407, 'origin_lang': 'fund', 'pronun_list': '펀드'},
{'num': 15408, 'origin_lang': 'fundamental', 'pronun_list': '펀더멘털'},
{'num': 15409, 'origin_lang': 'fundamentalism', 'pronun_list': '펀더멘털리즘'},
{'num': 15410, 'origin_lang': 'fundamentals', 'pronun_list': '펀더멘틀스'},
{'num': 15411, 'origin_lang': 'funding', 'pronun_list': '펀딩'},
{'num': 15412, 'origin_lang': 'fundurance', 'pronun_list': '펀듀랑스'},
{'num': 15413, 'origin_lang': 'fungi', 'pronun_list': '펀자이'},
{'num': 15414, 'origin_lang': 'fungo', 'pronun_list': '펑고'},
{'num': 15415, 'origin_lang': 'fungoides', 'pronun_list': '풍고이데스'},
{'num': 15416, 'origin_lang': 'fungoides', 'pronun_list': '훙고이데스'},
{'num': 15417, 'origin_lang': 'funk', 'pronun_list': '펑크'},
{'num': 15418, 'origin_lang': 'funky', 'pronun_list': '펑키'},
{'num': 15419, 'origin_lang': 'funnel', 'pronun_list': '퍼널'},
{'num': 15420, 'origin_lang': 'funnel', 'pronun_list': '퍼넬'},
{'num': 15421, 'origin_lang': 'fur', 'pronun_list': '퍼'},
{'num': 15422, 'origin_lang': 'furan', 'pronun_list': '푸란'},
{'num': 15423, 'origin_lang': 'furan', 'pronun_list': '퓨란'},
{'num': 15424, 'origin_lang': 'furanose', 'pronun_list': '푸라노오스'},
{'num': 15425, 'origin_lang': 'furathiocarb', 'pronun_list': '푸라티오캅'},
{'num': 15426, 'origin_lang': 'furazolidone', 'pronun_list': '푸라졸리돈'},
{'num': 15427, 'origin_lang': 'furbelow', 'pronun_list': '퍼빌로'},
{'num': 15428, 'origin_lang': 'furfural', 'pronun_list': '푸르푸랄'},
