english,korean
 'halter', '홀터'
" ""halter's""", '홀터즈'
 'halterman', '홀터먼'
 'halters', '홀터즈'
 'halting', '홀팅'
 'haltingly', '홀팅리'
 'haltiwanger', '핼티워어'
 'haltom', '핼텀'
 'halton', '핼턴'
 'halts', '홀츠'
 'haluska', '허러스커'
 'halve', '해브'
 'halved', '해브드'
 'halverson', '핼버선'
 'halves', '해브즈'
 'halving', '해빙'
 'halvorsen', '핼보르선'
 'halvorson', '핼버선'
 'ham', '햄'
 'hama', '하머'
 'hamacher', '해머커'
 'hamad', '해머드'
 'hamada', '하마더'
 'hamadei', '해머데이'
 'hamadi', '허마디'
 'hamaker', '하메이커'
 'hamal', '헤이멀'
 'hamamoto', '하마모우토우'
 'haman', '헤이먼'
 'hamanaka', '허머나커'
 'hamann', '하먼'
 'hamar', '허마르'
 'hamas', '하마스'
" ""hamas'""", '하마스'
 'hamasaki', '하마사키'
 'hambelton', '험벨턴'
 'hamberg', '햄버그'
 'hamberger', '햄버거'
 'hamblen', '햄버런'
 'hamblet', '햄브리트'
 'hambleton', '햄벌탄'
 'hambley', '햄브리'
 'hamblin', '햄브린'
 'hambly', '햄브리'
 'hambrecht', '햄브레크트'
 'hambrick', '햄브리크'
 'hambright', '햄브라이트'
 'hambro', '햄브로우'
 'hambros', '햄브로우스'
 'hamburg', '햄버그'
 'hamburger', '햄버거'
 'hamburgers', '햄버거즈'
 'hamby', '햄비'
 'hamdan', '햄던'
 'hamdoon', '햄둔'
 'hamdun', '햄던'
 'hamed', '햄드'
 'hameister', '해마이스터'
 'hamel', '해멀'
 'hamelin', '햄린'
 'hamelin', '해머린'
 'hamer', '해머'
 'hames', '헤임즈'
 'hamid', '허미드'
 'hamiel', '해밀'
 'hamil', '해멀'
 'hamill', '해멀'
 'hamilton', '해멀턴'
" ""hamilton's""", '해멀턴즈'
 'hamiltonian', '해멀토우니언'
 'hamiltons', '해멀턴즈'
 'hamish', '해미슈'
 'hamiter', '해마이터'
 'hamitic', '해미티크'
 'hamler', '해머러'
 'hamler', '햄러'
 'hamlet', '햄러트'
 'hamlet', '햄리트'
 'hamlets', '햄러츠'
 'hamlett', '햄리트'
 'hamley', '햄리'
" ""hamley's""", '햄리즈'
 'hamlin', '햄린'
 'hamling', '햄링'
 'hamlisch', '햄리슈'
" ""hamlisch's""", '햄리시어즈'
 'hamm', '햄'
 'hammac', '해머크'
 'hammacher', '해마커'
 'hammack', '해머크'
 'hammaker', '해메이커'
 'hamman', '해먼'
 'hammann', '해먼'
 'hammar', '해머'
 'hammas', '허마스'
" ""hammas'""", '허마스'
" ""hammas's""", '허마시스'
 'hamme', '햄'
 'hammel', '해멀'
 'hammell', '해멀'
 'hammen', '해먼'
 'hammer', '해머'
" ""hammer's""", '해머즈'
 'hammered', '해머드'
 'hammering', '해머잉'
 'hammerle', '해머얼'
 'hammerlock', '해머라크'
 'hammerman', '해머먼'
 'hammermeister', '해머마이스터'
 'hammermill', '해머밀'
 'hammers', '해머즈'
 'hammerschmidt', '해머슈미트'
 'hammersley', '해머스리'
 'hammersmith', '해머스미스'
 'hammerson', '해머선'
 'hammerstein', '해머스타인'
 'hammerstein', '해머스틴'
" ""hammerstein's""", '해머스타인즈'
" ""hammerstein's""", '해머스틴즈'
 'hammerstrom', '해머스트럼'
 'hammes', '햄즈'
 'hammett', '해미트'
 'hammill', '해멀'
 'hammitt', '해미트'
 'hammock', '해머크'
 'hammocks', '해머크스'
 'hammon', '해먼'
 'hammond', '해먼드'
 'hammonds', '해먼즈'
 'hammons', '해먼즈'
 'hammontree', '해먼트리'
 'hammurabi', '해머라비'
 'hamner', '햄너'
 'hamon', '해먼'
 'hamor', '해머'
 'hamp', '햄프'
 'hampe', '햄프'
 'hampel', '햄펄'
 'hamper', '햄퍼'
 'hampered', '햄퍼드'
 'hampering', '햄퍼잉'
 'hampers', '햄퍼즈'
 'hample', '햄펄'
 'hampshire', '햄프시아이어'
 'hampshire', '햄프시어'
 'hampshire', '햄시아이어'
 'hampshire', '햄시어'
" ""hampshire's""", '햄프시아이어즈'
" ""hampshire's""", '햄프시어즈'
" ""hampshire's""", '햄시아이어즈'
" ""hampshire's""", '햄시어즈'
 'hampshirites', '햄프시어아이츠'
 'hampson', '햄프선'
 'hampstead', '햄프스테드'
 'hampton', '햄프턴'
" ""hampton's""", '햄프턴즈'
 'hamptons', '햄프턴즈'
 'hamptonshire', '햄프턴시어'
" ""hamptonshire's""", '햄프턴시어즈'
 'hamre', '해머'
 'hamric', '햄리크'
 'hamrick', '햄리크'
 'hamrock', '햄라크'
 'hams', '햄즈'
 'hamsher', '햄시어'
 'hamson', '햄선'
 'hamsphire', '햄스파이르'
 'hamster', '햄스터'
 'hamsters', '햄스터즈'
 'hamstra', '햄스트러'
 'hamstring', '햄스트링'
 'hamstrings', '햄스트링즈'
 'hamstrung', '햄스트렁'
 'hamtramck', '햄트래미크'
 'han', '핸'
 'han', '한'
" ""han's""", '핸즈'
" ""han's""", '한즈'
 'hana', '해너'
 'hanafin', '해너핀'
 'hanagan', '하나간'
 'hanahan', '해너핸'
 'hanak', '하너크'
 'hanan', '헤이넌'
 'hanas', '해너즈'
 'hanauer', '해나우어'
 'hanawalt', '해너월트'
 'hanaway', '해너웨이'
 'hanback', '핸배크'
 'hanberry', '핸베리'
 'hanbo', '핸보우'
 'hanbury', '핸베리'
 'hanby', '핸비'
 'hance', '핸스'
 'hancher', '핸처'
 'hanchett', '핸치트'
 'hanchey', '핸치'
 'hancock', '핸카크'
" ""hancock's""", '핸카크스'
 'hancox', '핸카크스'
 'hand', '핸드'
" ""hand's""", '핸즈'
 'hand-held', '핸드헬드'
 'handa', '핸더'
 'handbag', '핸드배그'
 'handbags', '핸드배그즈'
 'handball', '핸드볼'
 'handballs', '핸드볼즈'
 'handbill', '핸드빌'
 'handbills', '핸드빌즈'
 'handbook', '핸드부크'
 'handbooks', '핸드부크스'
 'handclasp', '핸드크래스프'
 'handcraft', '핸드크래프트'
 'handcrafted', '핸드크래프티드'
 'handcrafts', '핸드크래프츠'
 'handcuff', '핸드커프'
 'handcuffed', '핸드커프트'
 'handcuffing', '핸드커핑'
 'handcuffs', '핸드커프스'
 'handed', '핸더드'
 'handed', '핸디드'
 'handedly', '핸디드리'
 'handedness', '핸더드너스'
 'handel', '핸덜'
" ""handel's""", '핸덜즈'
 'handeland', '핸디런드'
 'handelman', '핸덜먼'
 'handels', '핸덜즈'
 'handelsbank', '핸덜즈뱅크'
 'handelsbanken', '핸덜스뱅컨'
 'handelsman', '핸딜스먼'
 'hander', '핸더'
 'handers', '핸더즈'
 'handford', '핸드퍼드'
 'handful', '핸드풀'
 'handfuls', '핸드풀즈'
 'handgun', '핸드건'
 'handguns', '핸드건즈'
 'handheld', '핸드헬드'
 'handhold', '핸드호울드'
 'handholding', '핸드호울딩'
 'handicap', '핸디캐프'
 'handicapped', '핸디캐프트'
 'handicapper', '핸디캐퍼'
 'handicappers', '핸디캐퍼즈'
 'handicapping', '핸디캐핑'
 'handicaps', '핸디캐프스'
 'handicraft', '핸디크래프트'
 'handicrafts', '핸디크래프츠'
 'handier', '핸디어'
 'handiest', '핸디어스트'
 'handily', '핸더리'
 'handing', '핸딩'
 'handiwork', '핸디오어크'
 'handke', '핸드키'
 'handkerchief', '행커치프'
 'handkerchief', '행커치프'
 'handkerchiefs', '행커처프스'
 'handkerchiefs', '행커치프스'
 'handle', '핸덜'
 'handlebar', '핸덜바르'
 'handlebars', '핸덜바르즈'
 'handled', '핸덜드'
 'handler', '핸더러'
 'handler', '핸드러'
 'handlers', '핸더러즈'
 'handlers', '핸드러즈'
 'handles', '핸덜즈'
 'handley', '핸드리'
 'handlin', '핸드린'
 'handling', '핸더링'
 'handling', '핸드링'
 'handlon', '핸드런'
 'handloom', '핸드룸'
 'handlooms', '핸드룸즈'
 'handly', '핸드리'
 'handmade', '핸메이드'
 'handmade', '핸드메이드'
 'handout', '핸다우트'
 'handouts', '핸다우츠'
 'handover', '핸도우버'
 'handpick', '핸드피크'
 'handpicked', '핸드피크트'
 'handrail', '핸드레일'
 'handrails', '핸드레일즈'
 'handrich', '핸드리크'
 'handros', '핸드로우스'
 'hands', '핸즈'
 'hands', '핸즈'
 'hands-on', '핸존'
 'handsaw', '핸드소'
 'handsaws', '핸드소즈'
 'handset', '핸드세트'
 'handsets', '핸드세츠'
 'handshake', '핸드시에이크'
 'handshakes', '핸드시에이크스'
 'handshaking', '핸드시에이킹'
 'handsome', '핸섬'
 'handsomely', '핸섬리'
 'handstand', '핸드스탠드'
 'handstands', '핸드스탠즈'
 'handwerk', '핸도어크'
 'handwerker', '핸도어커'
 'handwoven', '해노오우번'
 'handwoven', '핸도오우번'
 'handwriting', '핸드라이팅'
 'handwritten', '핸드리턴'
 'handy', '핸디'
 'handyman', '핸디맨'
 'handymen', '핸디멘'
 'hane', '헤인'
 'haneda', '허네이더'
 'hanel', '해널'
 'haneline', '해니라인'
 'hanemann', '헤인먼'
 'haner', '헤이너'
 'hanes', '헤인즈'
 'haney', '헤이니'
 'hanf', '핸프'
 'hanford', '핸퍼드'
 'hanft', '핸프트'
 'hang', '행'
 'hangar', '해어'
 'hangars', '해어즈'
 'hangartner', '행가르트너'
 'hanged', '행드'
 'hangen', '해언'
 'hanger', '해어'
 'hangers', '해어즈'
" ""hangin'""", '행긴'
 'hanging', '행깅'
 'hanging', '해잉'
 'hangings', '행깅즈'
 'hangman', '행먼'
 'hangout', '해아우트'
 'hangouts', '해아우츠'
 'hangover', '해오우버'
 'hangovers', '해오우버즈'
 'hangs', '행즈'
 'hangsang', '행생'
" ""hangsang's""", '행생즈'
 'hangul', '핸굴'
 'hangup', '행거프'
 'hangups', '행거프스'
 'hani', '해니'
" ""hani's""", '해니즈'
 'hanifen', '해니펀'
 'hanifin', '해니핀'
 'hanigan', '해니건'
 'haning', '헤이닝'
 'hanisch', '해니슈'
 'hanisee', '해니시'
 'hanish', '해니슈'
 'hanjin', '핸진'
 'hank', '행크'
" ""hank's""", '핸크스'
 'hanke', '행크'
 'hankel', '행컬'
 'hanken', '행컨'
 'hanker', '행커'
 'hankering', '행커잉'
 'hankerson', '행커선'
 'hankes', '행크스'
 'hankey', '행키'
 'hankin', '행킨'
 'hankins', '행킨즈'
 'hankinson', '행킨선'
 'hankla', '행크러'
 'hanko', '행코우'
 'hanks', '행크스'
 'hanky', '행키'
 'hanley', '핸리'
" ""hanley's""", '핸리즈'
 'hanlin', '핸린'
 'hanlon', '핸런'
 'hanly', '핸리'
 'hanmer', '핸머'
 'hann', '핸'
 'hanna', '해너'
" ""hanna's""", '해너즈'
 'hannaford', '해너퍼드'
 'hannagan', '해너갠'
 'hannah', '해너'
 'hannahs', '해너즈'
 'hannam', '해넘'
 'hannaman', '해너먼'
 'hannan', '해넌'
 'hannay', '해네이'
 'hanneken', '해니컨'
 'hanneman', '핸먼'
 'hannemann', '핸먼'
 'hannen', '해넌'
 'hanner', '해너'
 'hanners', '해너즈'
 'hannes', '핸즈'
 'hannesson', '해너선'
 'hanney', '해니'
 'hanni', '해니'
 'hannibal', '해니벌'
 'hannie', '해니'
 'hannifin', '해니핀'
 'hannig', '해니그'
 'hannigan', '해니건'
 'hanning', '해닝'
 'hannis', '해니스'
 'hannity', '해니티'
 'hannoch', '해너크'
 'hannold', '해노울드'
 'hannon', '해넌'
 'hannula', '해누러'
 'hannum', '해넘'
 'hanny', '해니'
 'hano', '하노우'
 'hanoi', '해노이'
" ""hanoi's""", '허노이즈'
 'hanold', '해노울드'
 'hanover', '해노우버'
" ""hanover's""", '해노우버즈'
 'hanoverian', '해노우비리언'
 'hanrahan', '핸러핸'
 'hanratty', '핸러티'
 'hans', '핸즈'
 'hans', '한스'
 'hansa', '핸서'
 'hansard', '핸서드'
 'hansberger', '핸스버거'
 'hansberry', '핸스베리'
 'hansbrough', '핸스브라우'
 'hansbury', '핸스베리'
 'hansche', '핸시이'
 'hanscom', '핸스컴'
 'hanseatic', '핸시애티크'
 'hansel', '핸설'
 'hansell', '핸설'
 'hanselman', '핸설먼'
 'hansen', '핸선'
" ""hansen's""", '핸선즈'
 'hanser', '한서'
 'hansford', '핸스퍼드'
 'hanshaw', '핸시오'
 'hanshew', '핸시우'
 'hanshin', '핸시인'
 'hansley', '핸스리'
 'hansma', '핸스머'
 'hansman', '핸스먼'
 'hansmann', '핸스먼'
 'hansom', '핸섬'
 'hanson', '핸선'
" ""hanson's""", '핸선즈'
 'hanssen', '핸선'
 'hansson', '핸선'
 'hanta', '핸터'
 'hanta', '한터'
 'hantavirus', '핸터바이러스'
 'hanten', '핸턴'
 'hanthorn', '핸선'
 'hantman', '핸트먼'
 'hantz', '핸츠'
 'hanukkah', '하너커'
" ""hanukkah's""", '하너커즈'
 'hanukkahs', '하너커즈'
 'hanus', '헤이니스'
 'hanvey', '핸비'
 'hanwa', '해눠'
" ""hanwa's""", '해눠즈'
 'hanway', '해눼이'
 'hany', '헤이니'
" ""hany's""", '헤이니즈'
 'hanzel', '핸절'
 'hanzlik', '핸즈리크'
 'hao', '하우'
 'hao-chi', '하우치'
 'hap', '해프'
 'hapag', '헤이패그'
 'hapeman', '헤이프먼'
 'hapgood', '해프구드'
 'haphazard', '해프해저드'
 'haphazardly', '해퍼저드리'
 'haphazardly', '해프해저드리'
 'hapke', '헤이프키'
 'hapless', '해프러스'
 'haploid', '해프로이드'
 'hapner', '해프너'
 'hapoalim', '허포우림'
 'hapoalim', '허포우어림'
 'happ', '해프'
 'happe', '해프'
 'happel', '해펄'
 'happen', '해펀'
 'happened', '해펀드'
 'happening', '해퍼닝'
 'happening', '해프닝'
 'happenings', '해퍼닝즈'
 'happenings', '해프닝즈'
 'happens', '해펀즈'
 'happenstance', '해펀스탠스'
 'happier', '해피어'
 'happiest', '해피어스트'
 'happily', '해퍼리'
 'happiness', '해피너스'
 'happy', '해피'
 'hapsburg', '해프스버그'
 'haq', '해크'
" ""haq's""", '해크스'
 'haque', '해크'
 'har', '하르'
 'hara', '헤러'
 'hara-kiri', '하리키리'
 'harada', '하라더'
 'haradim', '허래딤'
 'haradim', '허래딤'
 'harahan', '해러핸'
 'harald', '하럴드'
 'haralda', '하랄더'
 'haralson', '해럴선'
 'haran', '해런'
 'harangue', '허앵'
 'harangued', '허앵드'
 'harangues', '허앵즈'
 'haranguing', '허애잉'
 'harare', '허아리'
 'harass', '허애스'
 'harassed', '허애스트'
 'harasser', '허애서'
 'harassers', '허애서즈'
 'harasses', '허애시즈'
 'harassing', '허애싱'
 'harassment', '허애스먼트'
 'haraszti', '허애스티'
 'haraway', '하러웨이'
 'harb', '하르브'
 'harbach', '하르바크'
 'harbaugh', '하르보'
 'harbeck', '하르베크'
 'harber', '하르버'
 'harbert', '하르버트'
 'harberts', '하르버츠'
 'harbeson', '하르비선'
 'harbin', '하르빈'
 'harbinger', '하르빈저'
 'harbingers', '하르비어즈'
 'harbinson', '하르빈선'
 'harbison', '하르비선'
 'harbold', '하르보울드'
 'harbor', '하르버'
" ""harbor's""", '하르버즈'
 'harbored', '하르버드'
 'harboring', '하르버잉'
 'harbors', '하르버즈'
 'harborside', '하르버사이드'
 'harbory', '하르버리'
 'harbour', '하르버'
 'harbuck', '하르버크'
 'harbury', '하르버이'
 'harc', '하르크'
 'harclerode', '하르커러오우드'
 'harclerode', '하르크러오우드'
 'harcourt', '하르코르트'
" ""harcourt's""", '하르커츠'
 'harcrow', '하르크로우'
 'harcum', '하르컴'
 'hard', '하르드'
 'hard-ass', '하르대스'
 'hard-working', '하르드후어킹'
 'hardacre', '하르데이커'
 'hardage', '하르디지'
 'hardart', '하르다르트'
 'hardaway', '하르더웨이'
 'hardback', '하르드배크'
 'hardball', '하르드볼'
 'hardboard', '하르드보르드'
 'hardcastle', '하르드캐설'
" ""hardcastle's""", '하르드캐설즈'
 'hardcore', '하르드코르'
 'hardcover', '하르드커버'
 'hardcovers', '하르드커버즈'
 'hardebeck', '하르드베크'
 'hardee', '하르디'
" ""hardee's""", '하르디즈'
 'hardegree', '하르디그리'
 'hardeman', '하르드먼'
 'harden', '하르던'
" ""harden's""", '하르던즈'
 'hardenbrook', '하르던브루크'
 'hardened', '하르던드'
 'hardener', '하르더너'
 'hardeners', '하르더너즈'
 'hardening', '하르더닝'
 'hardening', '하르드닝'
 'hardens', '하르던즈'
 'harder', '하르더'
 'harders', '하르더즈'
 'hardest', '하르더스트'
 'hardesty', '하르더스티'
 'hardey', '하르디'
 'hardgood', '하르드구드'
 'hardgoods', '하르드구즈'
 'hardgrave', '하르드그레이브'
 'hardgrove', '하르드그로우브'
 'hardhead', '하르드헤드'
 'hardheaded', '하르드헤디드'
 'hardick', '하르디크'
 'hardie', '하르디'
 'hardier', '하르디어'
 'hardiest', '하르디어스트'
 'hardigree', '하르디그리'
 'hardiman', '하르디먼'
 'hardimon', '하르디만'
 'hardin', '하르딘'
 'harding', '하르딩'
" ""harding's""", '하르딩스'
 'hardinger', '하르디어'
 'hardison', '하르디선'
 'hardister', '하르디스터'
 'hardisty', '하르디스티'
 'hardline', '하르드라인'
 'hardliner', '하르드라이너'
 'hardliners', '하르드라이너즈'
 'hardly', '하르드리'
 'hardman', '하르드먼'
 'hardness', '하르드너스'
 'hardnett', '하르드니트'
 'hardpressed', '하르드프레스트'
 'hardrick', '하르드리크'
 'hards', '하르즈'
 'hardscrabble', '하르드스크래벌'
 'hardship', '하르드시이프'
 'hardships', '하르드시이프스'
 'hardt', '하르트'
 'hardtke', '하르드키'
 'hardware', '하르도에르'
 'hardway', '하르뒈이'
 'hardwick', '하르도이크'
 'hardwicke', '하르도이크'
 'hardwin', '하르도인'
 'hardwired', '하르도아이어드'
 'hardwood', '하르도우드'
 'hardwoods', '하르도우즈'
 'hardwork', '하르도어크'
 'hardworking', '하르도어킹'
 'hardy', '하르디'
" ""hardy's""", '하르디즈'
 'hardymon', '하르디만'
 'hare', '헤르'
" ""hare's""", '헤르즈'
 'harebrained', '헤르브레인드'
 'harelson', '해릴선'
 'harem', '헤럼'
 'haren', '헤런'
 'harer', '헤러'
 'hares', '헤르즈'
 'harewood', '헤로우드'
 'harff', '하르프'
 'harford', '하르퍼드'
 'hargadon', '하르가돈'
 'hargan', '하르건'
 'hargarten', '하르가르턴'
 'hargens', '하르건즈'
 'harger', '하르거'
 'hargett', '하르지트'
 'hargis', '하르기스'
 'hargrave', '하르그레이브'
 'hargraves', '하르그레이브즈'
 'hargreaves', '하르그리브즈'
 'hargrove', '하르그로우브'
 'hargus', '하르거스'
 'hari', '하리'
 'harig', '해리그'
 'harima', '헤리머'
 'haring', '헤링'
 'hariri', '허이리'
 'haris', '하리스'
 'haris', '헤리스'
 'haritos', '헤리토우스'
 'hariz', '헤리즈'
 'harjo', '하르조우'
 'harju', '하리우'
 'hark', '하르크'
 'harkavy', '하르커비'
 'harke', '하르크'
 'harken', '하르컨'
 'harkens', '하르컨즈'
 'harker', '하르커'
 'harkey', '하르키'
 'harkin', '하르킨'
" ""harkin's""", '하르킨즈'
 'harking', '하르킹'
 'harkins', '하르킨즈'
 'harkleroad', '하르크러오우드'
 'harkless', '하르크러스'
 'harkness', '하르크너스'
 'harkrader', '하르크러더'
 'harkrider', '하르크라이더'
 'harks', '하르크스'
 'harl', '하를'
 'harlacher', '하르러커'
 'harlan', '하르런'
 'harland', '하르런드'
 'harle', '하럴'
 'harlem', '하르럼'
" ""harlem's""", '하르럼즈'
 'harleman', '하럴먼'
 'harlequin', '하르러쿠언'
 'harless', '하르리스'
 'harley', '하르리'
" ""harley's""", '하르리즈'
 'harleysville', '하르리즈빌'
 'harlin', '하르린'
" ""harlin's""", '하르린즈'
 'harling', '하르링'
 'harlingen', '하르리언'
 'harlison', '하르리선'
 'harloff', '하르로프'
 'harlot', '하르러트'
 'harlow', '하르로우'
 'harm', '하름'
" ""harm's""", '하름즈'
 'harman', '하르먼'
 'harmata', '하르마터'
 'harmattan', '하르머탠'
 'harmed', '하름드'
 'harmel', '하르멀'
 'harmen', '하르먼'
 'harmening', '하르머닝'
